molecule_chembl_id,canonical_smiles,pAffinity,MW,logP,TPSA,HBD,HBA,RotB,AromR,QED,scaffold,peptide_like
CHEMBL3955437,CCC(C)C1NC[C@H](C)Oc2ccccc2CCCNC(=O)C(Cc2cccc(Cl)c2)NC(=O)C2(CCCC2)NC1=O,10.0,597.2,4.3305000000000025,108.56,4,5,4,2,0.4201586925252394,O=C1CNCCOc2ccccc2CCCNC(=O)C(Cc2ccccc2)NC(=O)C2(CCCC2)N1,False
CHEMBL3967506,CCC(C)C1NCc2ccccc2CCCCNC(=O)C(Cc2ccccc2)NC(=O)C(C)N(C)C1=O,7.0,506.69100000000026,3.2178000000000004,90.53999999999999,3,4,4,2,0.594048878958098,O=C1CNCc2ccccc2CCCCNC(=O)C(Cc2ccccc2)NC(=O)CN1,False
CHEMBL3931716,CCC(C)[C@@H]1NCCOc2ccccc2CCCNC(=O)[C@@H](Cc2c[nH]cn2)NC(=O)[C@@H](C)N(C)C1=O,7.0,512.6550000000002,1.429600000000002,128.45000000000002,4,6,4,2,0.49073375055651575,O=C1CNCCOc2ccccc2CCCNC(=O)C(Cc2c[nH]cn2)NC(=O)CN1,False
CHEMBL3922056,CCC(C)[C@H]1NCCOc2ccccc2[C@H]2C[C@@H]2CNC(=O)[C@H](Cc2cccc(Cl)c2)NC(=O)C2(CCCC2)NC1=O,10.0,595.1840000000001,4.112900000000002,108.56,4,5,4,2,0.4260176558852625,O=C1CNCCOc2ccccc2C2CC2CNC(=O)C(Cc2ccccc2)NC(=O)C2(CCCC2)N1,False
CHEMBL3923918,CCC1NCCOc2ccccc2/C=C\CNC(=O)C(Cc2ccccc2)NC(=O)C2(CCCC2)NC1=O,7.0,518.6580000000004,2.7331000000000003,108.56,4,5,3,2,0.4998366259103265,O=C1CNCCOc2ccccc2C=CCNC(=O)C(Cc2ccccc2)NC(=O)C2(CCCC2)N1,False
CHEMBL189561,CCCC(C(=O)NC1CCCCC1)N(CCCN(CC)CC)C(=O)c1ccc(-c2ccccc2)[nH]1,6.060480747381382,480.6970000000002,5.473400000000005,68.44,2,3,13,2,0.39922089530425897,O=C(CNC(=O)c1ccc(-c2ccccc2)[nH]1)NC1CCCCC1,False
CHEMBL2310887,CCCC(CCC)C(=O)OC[C@H](NC(=O)[C@H](CO)NC(=O)CN)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CO)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@H](C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N[C@@H](C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(N)=O)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCN=C(N)N)C(=O)O)C(C)C,9.017728766960431,3370.917999999996,-15.674400000000128,1473.769999999999,45,48,116,2,0.012653925613874746,O=C(CCc1ccccc1)NCC(=O)NCC(=O)N1CCCC1C(=O)NCC(=O)NC(Cc1c[nH]cn1)C(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)N1CCCC1C(=O)N1CCCC1C(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)N1CCCC1,True
CHEMBL365489,CCCCC(C(=O)NC1CCCCC1)N(CCCN(CC)CC)C(=O)c1ccc(-c2ccccc2)[nH]1,6.552841968657781,494.72400000000016,5.863500000000006,68.44,2,3,14,2,0.3454139772849654,O=C(CNC(=O)c1ccc(-c2ccccc2)[nH]1)NC1CCCCC1,False
CHEMBL498956,CCCCCCC(=O)OC[C@H](NC(=O)[C@H](CO)NC(=O)CN)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CO)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)O)C(C)C,5.017728766960431,1711.899000000001,-7.828329999999951,756.74,24,25,58,2,0.012657599402814905,O=C(CCc1ccccc1)NCC(=O)NCC(=O)N1CCCC1C(=O)NCC(=O)NCCc1cnc[nH]1,True
CHEMBL447282,CCCCCCC(=O)OC[C@H](NC(=O)[C@H](CO)NC(=O)CN)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(C)C)C(N)=O,4.259637310505756,620.748,-0.8356999999999899,232.04,7,9,21,1,0.06699271429718849,c1ccccc1,True
CHEMBL476471,CCCCCCC(=O)OC[C@H](NC(=O)[C@H](CO)NC(=O)CN)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,3.0510982390297867,507.5880000000003,-1.3665999999999925,202.94,6,8,17,1,0.10939950792910585,c1ccccc1,True
CHEMBL412565,CCCCCCCC(=O)NC[C@H](NC(=O)[C@H](CO)NC(=O)CN)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CO)C(=O)N1CCC[C@@H]1C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@H](C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)O)C(C)C,8.096910013008056,1724.9420000000011,-8.074899999999946,762.0400000000001,24,24,59,2,0.01661323606338298,O=C(CCc1ccccc1)NCC(=O)NCC(=O)N1CCCC1C(=O)NCC(=O)NCCc1c[nH]cn1,True
CHEMBL504776,CCCCCCCC(=O)NC[C@H](NC(=O)[C@H](CO)NC(=O)CN)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CO)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N[C@@H](C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(N)=O)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCNC(=N)N)C(=O)O)C(C)C,7.876750709602099,3369.9339999999956,-15.328290000000138,1469.069999999999,49,47,117,2,0.0166096695619747,O=C(CCc1ccccc1)NCC(=O)NCC(=O)N1CCCC1C(=O)NCC(=O)NC(Cc1cnc[nH]1)C(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)N1CCCC1C(=O)N1CCCC1C(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)N1CCCC1,True
CHEMBL294324,CCCCCCCC(=O)OC[C@@H](NC(=O)C(C)(C)N)C(=O)N1CCC2(CC1)CN(S(C)(=O)=O)c1ccccc12.O=C(O)C(F)(F)F,8.090443970758825,678.7710000000005,3.0855000000000024,176.40999999999997,3,8,12,1,0.2215715645422482,c1ccc2c(c1)NCC21CCNCC1,True
CHEMBL291333,CCCCCCCC(=O)OC[C@@H](NC(=O)[C@@H](N)CO)C(=O)N1CCC2(CC1)CN(S(C)(=O)=O)c1ccccc12.O=C(O)C(F)(F)F,6.081707487244644,680.7430000000006,1.6678000000000053,196.63999999999996,4,9,13,1,0.17573883403754312,c1ccc2c(c1)NCC21CCNCC1,True
CHEMBL61292,CCCCCCCC(=O)OC[C@@H](NC(=O)[C@H](CO)NC(=O)CN)C(=O)N1CCC2(CC1)CN(S(C)(=O)=O)c1ccccc12.O=C(O)C(F)(F)F,6.892790030352131,737.7950000000005,0.7840000000000076,225.73999999999998,5,10,15,1,0.12494045238454352,c1ccc2c(c1)NCC21CCNCC1,True
CHEMBL59572,CCCCCCCC(=O)OC[C@H](NC(=O)C(C)(C)N)C(=O)N1CCC2(CC1)CN(S(C)(=O)=O)c1ccccc12.O=C(O)C(F)(F)F,6.228780098050466,678.7710000000005,3.0855000000000024,176.40999999999997,3,8,12,1,0.2215715645422482,c1ccc2c(c1)NCC21CCNCC1,True
CHEMBL2310893,CCCCCCCC(=O)OC[C@H](NC(=O)CN)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CO)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@H](C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N[C@@H](C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(N)=O)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCN=C(N)N)C(=O)O)C(C)C,7.318758762624412,3370.917999999996,-15.530300000000132,1473.769999999999,45,48,117,2,0.012653925662723444,O=C(CCc1ccccc1)NCC(=O)NCC(=O)N1CCCC1C(=O)NCC(=O)NC(Cc1c[nH]cn1)C(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)N1CCCC1C(=O)N1CCCC1C(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)N1CCCC1,True
CHEMBL61663,CCCCCCCC(=O)OC[C@H](NC(=O)CN)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1ccccc1)C(=O)O,6.051098239029786,522.5990000000003,-0.3771999999999934,197.14999999999998,6,8,18,1,0.10992228806115881,c1ccccc1,True
CHEMBL500468,CCCCCCCC(=O)OC[C@H](NC(=O)CNC(=O)[C@@H](N)CCCNC(=N)N)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CO)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N[C@@H](C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(N)=O)C(=O)N1CCC[C@H]1C(=O)O,8.897438435398172,3314.8499999999954,-14.671660000000115,1430.3899999999992,46,48,116,2,0.012653926222009136,O=C(CCc1ccccc1)NCC(=O)NCC(=O)N1CCCC1C(=O)NCC(=O)NC(Cc1cnc[nH]1)C(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)N1CCCC1C(=O)N1CCCC1C(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)N1CCCC1,True
CHEMBL58758,CCCCCCCC(=O)OC[C@H](NC(=O)[C@H](CO)NC(=O)CN)C(=O)N1CCC2(CC1)CN(S(C)(=O)=O)c1ccccc12.O=C(O)C(F)(F)F,5.573488738635424,737.7950000000005,0.7840000000000076,225.73999999999998,5,10,15,1,0.12494045238454352,c1ccc2c(c1)NCC21CCNCC1,True
CHEMBL412799,CCCCCCCC(=O)OC[C@H](NC(=O)[C@H](CO)NC(=O)CN)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CO)C(=O)N1CCC[C@@H]1C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@H](C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CO)C(N)=O)C(C)C,9.113509274827518,2225.4990000000007,-12.268299999999911,1029.38,32,33,79,2,0.012653941454618359,O=C(CCc1ccccc1)NCC(=O)NCC(=O)N1CCCC1C(=O)NCC(=O)NCCc1c[nH]cn1,True
CHEMBL410108,CCCCCCCC(=O)OC[C@H](NC(=O)[C@H](CO)NC(=O)CN)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CO)C(=O)N1CCC[C@@H]1C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@H](C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)O)C(C)C,8.017728766960431,1725.926000000001,-7.6478999999999475,759.24,23,25,59,2,0.012658421359598014,O=C(CCc1ccccc1)NCC(=O)NCC(=O)N1CCCC1C(=O)NCC(=O)NCCc1c[nH]cn1,True
CHEMBL263544,CCCCCCCC(=O)OC[C@H](NC(=O)[C@H](CO)NC(=O)CN)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CO)C(=O)N1CCC[C@@H]1C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](CCC(N)=O)C(N)=O,8.148741651280925,1213.3580000000002,-4.427000000000027,498.04999999999984,15,18,40,2,0.02211582696806701,O=C(CCc1ccccc1)NCC(=O)NCC(=O)N1CCCC1C(=O)NCC(=O)NCCc1c[nH]cn1,True
CHEMBL437713,CCCCCCCC(=O)OC[C@H](NC(=O)[C@H](CO)NC(=O)CN)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CO)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@H](C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N[C@@H](C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(N)=O)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCN=C(N)N)C(=O)O)C(C)C,9.148741651280925,3468.0349999999958,-15.53930000000014,1494.079999999999,45,49,118,2,0.012653925659415666,O=C(CCc1ccccc1)NCC(=O)NCC(=O)N1CCCC1C(=O)NCC(=O)NC(Cc1c[nH]cn1)C(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)N1CCCC1C(=O)N1CCCC1C(=O)N1CCCC1C(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)N1CCCC1,True
CHEMBL2310888,CCCCCCCC(=O)OC[C@H](NC(=O)[C@H](CO)NC(=O)CN)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CO)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@H](C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N[C@@H](C)C(N)=O)C(C)C,9.795880017344075,2747.161999999999,-13.554000000000016,1209.3399999999997,37,40,95,2,0.01265392871740919,O=C(CCc1ccccc1)NCC(=O)NCC(=O)N1CCCC1C(=O)NCC(=O)NC(Cc1c[nH]cn1)C(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)N1CCCC1C(=O)N1CCCC1,True
CHEMBL425281,CCCCCCCC(=O)OC[C@H](NC(=O)[C@H](CO)NC(=O)CN)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CO)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N[C@@H](C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(N)=O)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCNC(=N)N)C(=O)O)C(C)C,9.247425010840047,3370.9179999999956,-14.901290000000117,1466.269999999999,48,48,117,2,0.01265392601175605,O=C(CCc1ccccc1)NCC(=O)NCC(=O)N1CCCC1C(=O)NCC(=O)NC(Cc1cnc[nH]1)C(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)N1CCCC1C(=O)N1CCCC1C(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)N1CCCC1,True
CHEMBL422461,CCCCCCCC(=O)OC[C@H](NC(=O)[C@H](CO)NC(=O)CN)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(C)C)C(N)=O,7.259637310505756,634.7750000000001,-0.4455999999999904,232.04,7,9,22,1,0.06458530433640032,c1ccccc1,True
CHEMBL335799,CCCCCCCC(=O)OC[C@H](NC(=O)[C@H](CO)NC(=O)CN)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,6.051098239029786,521.6150000000002,-0.9764999999999928,202.94,6,8,18,1,0.104416757283178,c1ccccc1,True
CHEMBL5416334,CCCCCCCC(=O)OC[C@H](NC(=O)[C@H](CO)NCC(N)=O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CO)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@]1(C)CCC/C=C\CCC[C@@](C)(C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(N)=O)NC1=O,8.84163750790475,2505.8669999999993,-10.116459999999917,1102.81,37,36,79,2,0.009612569255989955,O=C(CCc1ccccc1)NCC(=O)NCC(=O)N1CCCC1C(=O)NCC(=O)NC(Cc1c[nH]cn1)C(=O)NCC(=O)NCC(=O)NC1CCCC=CCCCCNC(=O)CNC(=O)CNC(=O)CNC1=O,True
CHEMBL5410324,CCCCCCCC(=O)OC[C@H](NC(=O)[C@H](CO)NCC(N)=O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CO)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N[C@@H](C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(N)=O)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCNC(=N)N)C(=O)O)C(C)C,8.861482055913946,3370.9179999999956,-14.901290000000117,1466.269999999999,48,48,118,2,0.01265392601175605,O=C(CCc1ccccc1)NCC(=O)NCC(=O)N1CCCC1C(=O)NCC(=O)NC(Cc1c[nH]cn1)C(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)N1CCCC1C(=O)N1CCCC1C(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)N1CCCC1,True
CHEMBL5403042,CCCCCCCC(=O)OC[C@H](NC(=O)[C@H](CO)NCC(N)=O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CO)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N[C@@H](C)C(N)=O)C(C)C,9.795880017344075,2747.161999999999,-13.134660000000007,1204.3399999999997,39,40,96,2,0.01265393094998045,O=C(CCc1ccccc1)NCC(=O)NCC(=O)N1CCCC1C(=O)NCC(=O)NC(Cc1c[nH]cn1)C(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)N1CCCC1C(=O)N1CCCC1,True
CHEMBL5426545,CCCCCCCC(=O)OC[C@H](NC(=O)[C@H](CO)NCC(N)=O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CO)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)O)C(C)C,8.642065152999546,2482.8329999999996,-12.022059999999954,1128.83,38,37,92,2,0.012653946976540362,O=C(CCc1ccccc1)NCC(=O)NCC(=O)N1CCCC1C(=O)NCC(=O)NCCc1c[nH]cn1,True
CHEMBL5411633,CCCCCCCC(=O)OC[C@H](NC(=O)[C@H](CO)NCC(N)=O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CO)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(N)=O)C(C)C,8.102372908709558,2481.849,-12.621359999999965,1134.62,38,37,92,2,0.012653935793363547,O=C(CCc1ccccc1)NCC(=O)NCC(=O)N1CCCC1C(=O)NCC(=O)NCCc1c[nH]cn1,True
CHEMBL5411243,CCCCCCCC(=O)OC[C@H](NC(=O)[C@H](CO)NCC(N)=O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CO)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H]1CCCCNC(=O)C[C@@H](C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(N)=O)NC1=O,8.924453038607469,2480.7730000000006,-13.11685999999996,1131.9099999999999,38,37,79,2,0.012653931141870727,O=C1CCNC(=O)CNC(=O)CNC(=O)CNC(=O)C(NC(=O)CNC(=O)CNC(=O)C(Cc2c[nH]cn2)NC(=O)CNC(=O)C2CCCN2C(=O)CNC(=O)CNC(=O)CCc2ccccc2)CCCCN1,True
