molecule_chembl_id,canonical_smiles,pEC50,MW,logP,TPSA,QED,scaffold,peptide_like
CHEMBL180992,CC(C)N(CCNC(=O)C1c2ccc(OCc3ccccc3)cc2CCN1C(=O)Cc1ccccc1)C(C)C,8.045757490560675,527.7090000000003,5.169100000000006,61.88000000000001,0.37384423773684317,O=C(Cc1ccccc1)N1CCc2cc(OCc3ccccc3)ccc2C1,True
CHEMBL360247,CC(C)N(CCNC(=O)C1c2ccc(OCc3ccccc3)cc2CCN1C(=O)Cc1ccccc1F)C(C)C,7.366531544420414,545.6990000000003,5.308200000000006,61.88000000000001,0.35494052759404043,O=C(Cc1ccccc1)N1CCc2cc(OCc3ccccc3)ccc2C1,True
CHEMBL182136,CC(C)N(CCNC(=O)C1c2ccc(OCc3ccccc3)cc2CCN1C(=O)N(C)C)C(C)C,6.721246399047171,480.6530000000003,4.081400000000003,65.12,0.5874223086624654,c1ccc(COc2ccc3c(c2)CCNC3)cc1,False
CHEMBL181247,CC(C)N(CCNC(=O)C1c2ccc(OCc3ccccc3)cc2CCN1C(=O)NC(C)(C)C)C(C)C,7.84163750790475,508.70700000000033,4.907900000000004,73.91000000000001,0.5049385248402316,c1ccc(COc2ccc3c(c2)CCNC3)cc1,True
CHEMBL180591,CC(C)N(CCNC(=O)C1c2ccc(OCc3ccccc3)cc2CCN1C(=O)OC(C)(C)C#N)C(C)C,8.008773924307505,520.6740000000003,4.838580000000005,94.9,0.4818285124880788,c1ccc(COc2ccc3c(c2)CCNC3)cc1,True
CHEMBL179785,CC(C)N(CCNC(=O)C1c2ccc(OCc3ccccc3)cc2CCN1C(=O)OC(C)(C)C(=O)N(C)C)C(C)C,9.070581074285707,566.7430000000003,4.4032000000000036,91.42,0.43360477668108466,c1ccc(COc2ccc3c(c2)CCNC3)cc1,True
CHEMBL181092,CC(C)N(CCNC(=O)C1c2ccc(OCc3ccccc3)cc2CCN1C(=O)OC(C)(C)C)C(C)C,7.931814138253838,509.6910000000004,5.3349000000000055,71.11000000000001,0.49444989632412517,c1ccc(COc2ccc3c(c2)CCNC3)cc1,True
CHEMBL181735,CC(C)N(CCNC(=O)C1c2ccc(OCc3ccccc3)cc2CCN1C(=O)OC1CCCCC1)C(C)C,8.309803919971486,535.7290000000004,5.869100000000007,71.11000000000001,0.41210912512444775,O=C(OC1CCCCC1)N1CCc2cc(OCc3ccccc3)ccc2C1,True
CHEMBL180337,CC(C)N(CCNC(=O)C1c2ccc(OCc3ccccc3)cc2CCN1C(=O)OCc1ccccc1)C(C)C,7.568636235841012,543.7080000000003,5.736600000000006,71.11000000000001,0.33418707184351987,O=C(OCc1ccccc1)N1CCc2cc(OCc3ccccc3)ccc2C1,True
CHEMBL181123,CC(C)N(CCNC(=O)C1c2ccc(OCc3ccccc3)cc2CCN1C(=O)S(=O)(=O)Cc1ccccc1)C(C)C,8.136677139879545,591.7740000000003,5.134800000000006,96.02000000000001,0.33208033613328997,O=C(N1CCc2cc(OCc3ccccc3)ccc2C1)S(=O)(=O)Cc1ccccc1,True
CHEMBL181337,CC(C)N(CCNC(=O)C1c2ccc(OCc3ccccc3)cc2CCN1C(=O)S(=O)(=O)N(C)C)C(C)C,7.6777807052660805,544.7180000000003,3.411200000000002,99.26,0.4922744599279907,c1ccc(COc2ccc3c(c2)CCNC3)cc1,True
CHEMBL181352,CC(C)N(CCNC(=O)C1c2ccc(OCc3ccccc3)cc2CCN1C(=O)S(=O)(=O)c1ccccc1)C(C)C,7.6777807052660805,577.7470000000003,4.993700000000005,96.02000000000001,0.36471331663487033,O=C(N1CCc2cc(OCc3ccccc3)ccc2C1)S(=O)(=O)c1ccccc1,True
CHEMBL180540,CC(C)N(CCNC(=O)C1c2ccc(OCc3ccccc3)cc2CCN1C(=O)c1ccccc1)C(C)C,8.119186407719209,513.6820000000002,5.240200000000006,61.88000000000001,0.40280667119026686,O=C(c1ccccc1)N1CCc2cc(OCc3ccccc3)ccc2C1,True
CHEMBL361612,CC(C)N(CCNC(=O)C1c2ccc(OCc3ccccc3)cc2CCN1C(=O)c1ccccc1F)C(C)C,7.7495799976911055,531.6720000000003,5.379300000000006,61.88000000000001,0.38171727094522806,O=C(c1ccccc1)N1CCc2cc(OCc3ccccc3)ccc2C1,True
CHEMBL181786,CC(C)N(CCNC(=O)C1c2ccc(Oc3ccc(C(F)(F)F)cc3)cc2CCN1C(=O)OC(C)(C)C)C(C)C,8.638272163982407,563.6610000000003,6.567000000000006,71.11000000000001,0.3936404888120796,c1ccc(Oc2ccc3c(c2)CCNC3)cc1,False
CHEMBL180246,CC(C)N(CCNC(=O)C1c2ccc(Oc3ccc(C=O)cc3)cc2CCN1C(=O)OC(C)(C)C)C(C)C,8.853871964321762,523.6740000000004,5.360700000000006,88.18000000000002,0.44534484852156586,c1ccc(Oc2ccc3c(c2)CCNC3)cc1,True
CHEMBL178900,CC(C)N(CCNC(=O)C1c2ccc(Oc3ccc(Cl)cc3)cc2CCN1C(=O)OC(C)(C)C)C(C)C,9.136677139879545,530.1090000000004,6.201600000000007,71.11000000000001,0.440450131965659,c1ccc(Oc2ccc3c(c2)CCNC3)cc1,False
CHEMBL181063,CC(C)N(CCNC(=O)C1c2ccc(Oc3cccc(C(F)(F)F)c3)cc2CCN1C(=O)OC(C)(C)C)C(C)C,8.823908740944319,563.6610000000003,6.567000000000006,71.11000000000001,0.3936404888120796,c1ccc(Oc2ccc3c(c2)CCNC3)cc1,False
CHEMBL182050,CC(C)N(CCNC(=O)C1c2ccc(Oc3cccc(F)c3)cc2CCN1C(=O)OC(C)(C)C)C(C)C,8.366531544420413,513.6540000000003,5.687300000000006,71.11000000000001,0.4912812053064317,c1ccc(Oc2ccc3c(c2)CCNC3)cc1,False
CHEMBL369329,CC(C)N(CCNC(=O)C1c2ccc(Oc3cccc([N+](=O)[O-])c3)cc2CCN1C(=O)OC(C)(C)C)C(C)C,9.18045606445813,540.6610000000004,5.456400000000006,114.25000000000001,0.33192706465928,c1ccc(Oc2ccc3c(c2)CCNC3)cc1,True
CHEMBL180094,CC(C)N(CCNC(=O)C1c2ccc(Oc3ccccc3)cc2CCN1C(=O)OC(C)(C)C)C(C)C,9.323523044144956,495.6640000000004,5.548200000000006,71.11000000000001,0.5200493858135412,c1ccc(Oc2ccc3c(c2)CCNC3)cc1,False
CHEMBL178502,CC(C)NCCNC(=O)C1c2ccc(OCc3ccccc3)cc2CCN1C(=O)OC(C)(C)C,6.6595558851598815,467.6100000000003,4.214100000000004,79.9,0.5686600162200265,c1ccc(COc2ccc3c(c2)CCNC3)cc1,False
CHEMBL263916,CC(C)Oc1ccc(N2C[C@@H](C)N[C@@H](C)C2)cc1NS(=O)(=O)c1ccc(-c2ccccn2)s1,7.0,486.6630000000001,4.584700000000003,83.56,0.5084678453293627,O=S(=O)(Nc1cccc(N2CCNCC2)c1)c1ccc(-c2ccccn2)s1,False
CHEMBL2364388,CC(C)Oc1ccc(N2C[C@@H](C)N[C@@H](C)C2)cc1NS(=O)(=O)c1ccc(-c2cccs2)cc1,7.79997073344623,485.6750000000001,5.189700000000005,70.67,0.48196906071247503,O=S(=O)(Nc1cccc(N2CCNCC2)c1)c1ccc(-c2cccs2)cc1,False
CHEMBL1078208,CC(C)Oc1ccc(S(=O)(=O)Nc2ccc3c(c2)CCN(Cc2cc[nH]n2)CC3)cc1,6.799998134593398,440.56900000000024,3.5985000000000023,87.32000000000001,0.5862004199362374,O=S(=O)(Nc1ccc2c(c1)CCN(Cc1cc[nH]n1)CC2)c1ccccc1,False
CHEMBL432461,CC(C)S(=O)(=O)Nc1ccccc1N1CCN(C(=O)[C@@H](CCCc2ccccc2)NC(=O)C(C)(C)N)CC1,8.551450489942221,543.7340000000002,2.7303000000000015,124.83999999999999,0.4003309136966795,O=C(CCCCc1ccccc1)N1CCN(c2ccccc2)CC1,True
CHEMBL3913335,CC(C)[C@@H]1NCCOc2ccccc2/C=C\CNC(=O)[C@H](Cc2ccccc2)NC(=O)C2(CCOC2)NC1=O,9.0,534.6570000000004,1.8254000000000006,117.79000000000002,0.4774274978202535,O=C1CNCCOc2ccccc2C=CCNC(=O)C(Cc2ccccc2)NC(=O)C2(CCOC2)N1,False
CHEMBL3910661,CC(C)[C@@H]1NCCOc2ccccc2/C=C\CNC(=O)[C@H](Cc2ccccc2)NC(=O)C2(CCOCC2)NC1=O,7.0,548.6840000000004,2.2155000000000005,117.79000000000002,0.46742024312040303,O=C1CNCCOc2ccccc2C=CCNC(=O)C(Cc2ccccc2)NC(=O)C2(CCOCC2)N1,False
CHEMBL3934561,CC(C)[C@@H]1NCCOc2ccccc2CCCNC(=O)[C@@H](Cc2ccccc2)NC(=O)CN(C)C1=O,6.872895201635192,494.63600000000025,1.9279000000000013,99.77000000000001,0.6056537089185159,O=C1CNCCOc2ccccc2CCCNC(=O)C(Cc2ccccc2)NC(=O)CN1,False
CHEMBL3905987,CC(C)[C@@H]1NCCOc2ccccc2CCCNC(=O)[C@H](Cc2ccccc2)NC(=O)C2(CCCC2)NC1=O,7.0,534.7010000000004,2.8985000000000003,108.56,0.48442352079171874,O=C1CNCCOc2ccccc2CCCNC(=O)C(Cc2ccccc2)NC(=O)C2(CCCC2)N1,False
CHEMBL489403,CC(Oc1cccc(Cl)c1)C(=O)N(C[C@H]1CCCN1)c1ccc(Cl)cc1,6.920818753952375,393.3140000000001,4.545900000000003,41.57,0.7833294121786906,O=C(COc1ccccc1)N(CC1CCCN1)c1ccccc1,False
CHEMBL522426,CC(Oc1cccc(Cl)c1)C(=O)N(C[C@H]1CCCN1)c1cccc(Cl)c1,7.3979400086720375,393.3140000000001,4.545900000000003,41.57,0.7833294121786906,O=C(COc1ccccc1)N(CC1CCCN1)c1ccccc1,False
CHEMBL528332,CC(Oc1cccc(Cl)c1)C(=O)N(C[C@H]1CCCN1)c1ccccc1,6.920818753952375,358.869,3.8925000000000027,41.57,0.85125493629742,O=C(COc1ccccc1)N(CC1CCCN1)c1ccccc1,False
CHEMBL489402,CC(Oc1cccc(Cl)c1)C(=O)N(C[C@H]1CCCN1)c1ccccc1Cl,6.107905397309519,393.3140000000001,4.545900000000003,41.57,0.7833294121786906,O=C(COc1ccccc1)N(CC1CCCN1)c1ccccc1,False
CHEMBL521176,CC(Oc1cccc(Cl)c1)C(=O)N(Cc1ccc(Cl)cc1)C[C@H]1CCCN1,7.522878745280337,407.3410000000001,4.541500000000004,41.57,0.73285122876388,O=C(COc1ccccc1)N(Cc1ccccc1)CC1CCCN1,False
CHEMBL485090,CC(Oc1cccc(Cl)c1)C(=O)N(Cc1cccc(Cl)c1)C[C@H]1CCCN1,7.698970004336019,407.3410000000001,4.541500000000004,41.57,0.73285122876388,O=C(COc1ccccc1)N(Cc1ccccc1)CC1CCCN1,False
CHEMBL489370,CC(Oc1cccc(Cl)c1)C(=O)N(Cc1ccccc1)C[C@H]1CCCN1,8.154901959985743,372.89600000000013,3.8881000000000023,41.57,0.8012753628646416,O=C(COc1ccccc1)N(Cc1ccccc1)CC1CCCN1,False
CHEMBL510195,CC(Oc1cccc(Cl)c1)C(=O)N(Cc1ccccc1Cl)C[C@H]1CCCN1,7.3979400086720375,407.3410000000001,4.541500000000004,41.57,0.73285122876388,O=C(COc1ccccc1)N(Cc1ccccc1)CC1CCCN1,False
CHEMBL489398,CC(Oc1ccccc1)C(=O)N(C[C@H]1CCCN1)c1ccc(CC#N)cc1,5.045757490560675,363.46100000000007,3.305180000000002,65.36,0.8196289063637486,O=C(COc1ccccc1)N(CC1CCCN1)c1ccccc1,False
CHEMBL483865,CC(Oc1ccccc1)C(=O)N(C[C@H]1CCCN1)c1ccc(Cl)cc1,6.221848749616356,358.869,3.8925000000000027,41.57,0.85125493629742,O=C(COc1ccccc1)N(CC1CCCN1)c1ccccc1,False
CHEMBL485092,CC(Oc1ccccc1)C(=O)N(C[C@H]1CCCN1)c1cccc(Cl)c1,7.045757490560675,358.869,3.8925000000000027,41.57,0.85125493629742,O=C(COc1ccccc1)N(CC1CCCN1)c1ccccc1,False
CHEMBL490422,CC(Oc1ccccc1)C(=O)N(C[C@H]1CCCN1)c1ccccc1,6.356547323513812,324.424,3.2391000000000014,41.57,0.8867789742160576,O=C(COc1ccccc1)N(CC1CCCN1)c1ccccc1,False
CHEMBL485091,CC(Oc1ccccc1)C(=O)N(C[C@H]1CCCN1)c1ccccc1Cl,5.899629454882437,358.869,3.8925000000000027,41.57,0.85125493629742,O=C(COc1ccccc1)N(CC1CCCN1)c1ccccc1,False
CHEMBL492028,CC(Oc1ccccc1)C(=O)N(Cc1ccc(Cl)cc1)C[C@H]1CCCN1,6.657577319177793,372.89600000000013,3.8881000000000023,41.57,0.8012753628646416,O=C(COc1ccccc1)N(Cc1ccccc1)CC1CCCN1,False
CHEMBL490801,CC(Oc1ccccc1)C(=O)N(Cc1cccc(Cl)c1)C[C@H]1CCCN1,7.301029995663981,372.89600000000013,3.8881000000000023,41.57,0.8012753628646416,O=C(COc1ccccc1)N(Cc1ccccc1)CC1CCCN1,False
CHEMBL488971,CC(Oc1ccccc1)C(=O)N(Cc1ccccc1)C[C@H]1CCCN1,7.045757490560675,338.45100000000014,3.234700000000002,41.57,0.8426076963247764,O=C(COc1ccccc1)N(Cc1ccccc1)CC1CCCN1,False
CHEMBL490601,CC(Oc1ccccc1)C(=O)N(Cc1ccccc1Cl)C[C@H]1CCCN1,6.823908740944319,372.89600000000013,3.8881000000000023,41.57,0.8012753628646416,O=C(COc1ccccc1)N(Cc1ccccc1)CC1CCCN1,False
CHEMBL507551,CC(Oc1ccccc1Cl)C(=O)N(C[C@H]1CCCN1)c1cccc(Cl)c1,6.6020599913279625,393.31399999999996,4.545900000000004,41.57,0.7833294121786907,O=C(COc1ccccc1)N(CC1CCCN1)c1ccccc1,False
CHEMBL491220,CC(Oc1ccccc1Cl)C(=O)N(Cc1ccc(Cl)cc1)C[C@H]1CCCN1,7.221848749616356,407.3410000000001,4.5415000000000045,41.57,0.73285122876388,O=C(COc1ccccc1)N(Cc1ccccc1)CC1CCCN1,False
CHEMBL488965,CC(Oc1ccccc1Cl)C(=O)N(Cc1cccc(Cl)c1)C[C@H]1CCCN1,8.0,407.3410000000001,4.541500000000004,41.57,0.73285122876388,O=C(COc1ccccc1)N(Cc1ccccc1)CC1CCCN1,False
CHEMBL491221,CC(Oc1ccccc1Cl)C(=O)N(Cc1ccccc1)C[C@H]1CCCN1,7.698970004336019,372.89600000000013,3.8881000000000023,41.57,0.8012753628646416,O=C(COc1ccccc1)N(Cc1ccccc1)CC1CCCN1,False
CHEMBL488966,CC(Oc1ccccc1Cl)C(=O)N(Cc1ccccc1Cl)C[C@H]1CCCN1,6.585026652029182,407.3410000000001,4.541500000000004,41.57,0.73285122876388,O=C(COc1ccccc1)N(Cc1ccccc1)CC1CCCN1,False
CHEMBL1078490,CC1(C)CCc2cc(S(=O)(=O)Nc3ccc4c(c3)CCN(Cc3cc[nH]n3)CC4)ccc2O1,6.199998172182031,466.6070000000003,3.914900000000003,87.32000000000001,0.5952714620039243,O=S(=O)(Nc1ccc2c(c1)CCN(Cc1cc[nH]n1)CC2)c1ccc2c(c1)CCCO2,False
CHEMBL3898348,CC1(C)NC(=O)C2(CCCC2)NCCOc2ccccc2/C=C\CNC(=O)[C@H](Cc2cccc(Cl)c2)NC1=O,9.0,553.1030000000002,3.3865,108.56,0.4566393157779752,O=C1CNC(=O)C2(CCCC2)NCCOc2ccccc2C=CCNC(=O)C(Cc2ccccc2)N1,False
CHEMBL393531,CC1(O)CCN(C(=O)OCCn2nnnc2[C@@H](COCc2ccccc2)NC(=O)C(C)(C)N)C1,7.995678626217357,475.5500000000003,0.3778000000000018,157.72000000000003,0.4415433206472008,O=C(OCCn1nnnc1CCOCc1ccccc1)N1CCCC1,False
CHEMBL1923637,CC1COc2ccccc2CCCNC(=O)[C@@H](Cc2ccc(F)cc2)NC(=O)[C@@H](C)N(C)C(=O)[C@H](C2CC2)N1,6.559593203859604,538.6640000000001,2.598,99.77000000000001,0.5581335528453903,O=C1CNC(=O)C(C2CC2)NCCOc2ccccc2CCCNC(=O)C(Cc2ccccc2)N1,False
CHEMBL3914338,CCC(C)C1NCCCCCCCCNC(=O)C(Cc2ccccc2)NC(=O)C(C)N(C)C1=O,7.0,472.67400000000015,3.0355000000000025,90.53999999999999,0.6283028789959872,O=C1CNCCCCCCCCNC(=O)C(Cc2ccccc2)NC(=O)CN1,False
CHEMBL3967506,CCC(C)C1NCc2ccccc2CCCCNC(=O)C(Cc2ccccc2)NC(=O)C(C)N(C)C1=O,7.0,506.69100000000026,3.2178000000000004,90.53999999999999,0.594048878958098,O=C1CNCc2ccccc2CCCCNC(=O)C(Cc2ccccc2)NC(=O)CN1,False
CHEMBL3922056,CCC(C)[C@H]1NCCOc2ccccc2[C@H]2C[C@@H]2CNC(=O)[C@H](Cc2cccc(Cl)c2)NC(=O)C2(CCCC2)NC1=O,9.0,595.1840000000001,4.112900000000002,108.56,0.4260176558852625,O=C1CNCCOc2ccccc2C2CC2CNC(=O)C(Cc2ccccc2)NC(=O)C2(CCCC2)N1,False
CHEMBL490390,CCC(Oc1ccccc1)C(=O)N(C[C@H]1CCCN1)c1ccc(CC#N)cc1,4.853871964321762,377.48800000000006,3.695280000000002,65.36,0.7618407733331116,O=C(COc1ccccc1)N(CC1CCCN1)c1ccccc1,False
CHEMBL490614,CCC(Oc1ccccc1)C(=O)N(C[C@H]1CCCN1)c1ccc(NC(C)=O)cc1,5.3979400086720375,395.50300000000004,3.587600000000002,70.67,0.7166536520580621,O=C(COc1ccccc1)N(CC1CCCN1)c1ccccc1,False
CHEMBL519196,CCC(Oc1ccccc1)C(=O)N(C[C@H]1CCCN1)c1cccc(-c2ccccc2)c1OC,5.698970004336019,444.5750000000001,5.3048000000000055,50.8,0.48629105456232113,O=C(COc1ccccc1)N(CC1CCCN1)c1cccc(-c2ccccc2)c1,False
CHEMBL490186,CCC(Oc1ccccc1)C(=O)N(Cc1ccccc1)C[C@H]1CCCN1,6.045757490560675,352.4780000000001,3.6248000000000022,41.57,0.7887997011922545,O=C(COc1ccccc1)N(Cc1ccccc1)CC1CCCN1,False
CHEMBL294324,CCCCCCCC(=O)OC[C@@H](NC(=O)C(C)(C)N)C(=O)N1CCC2(CC1)CN(S(C)(=O)=O)c1ccccc12.O=C(O)C(F)(F)F,7.707743928643524,678.7710000000005,3.0855000000000024,176.40999999999997,0.2215715645422482,c1ccc2c(c1)NCC21CCNCC1,True
CHEMBL291333,CCCCCCCC(=O)OC[C@@H](NC(=O)[C@@H](N)CO)C(=O)N1CCC2(CC1)CN(S(C)(=O)=O)c1ccccc12.O=C(O)C(F)(F)F,6.364315237452777,680.7430000000006,1.6678000000000053,196.63999999999996,0.17573883403754312,c1ccc2c(c1)NCC21CCNCC1,True
CHEMBL61292,CCCCCCCC(=O)OC[C@@H](NC(=O)[C@H](CO)NC(=O)CN)C(=O)N1CCC2(CC1)CN(S(C)(=O)=O)c1ccccc12.O=C(O)C(F)(F)F,7.166215625343521,737.7950000000005,0.7840000000000076,225.73999999999998,0.12494045238454352,c1ccc2c(c1)NCC21CCNCC1,True
CHEMBL59572,CCCCCCCC(=O)OC[C@H](NC(=O)C(C)(C)N)C(=O)N1CCC2(CC1)CN(S(C)(=O)=O)c1ccccc12.O=C(O)C(F)(F)F,6.422393322637465,678.7710000000005,3.0855000000000024,176.40999999999997,0.2215715645422482,c1ccc2c(c1)NCC21CCNCC1,True
CHEMBL61663,CCCCCCCC(=O)OC[C@H](NC(=O)CN)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1ccccc1)C(=O)O,7.142667503568731,522.5990000000003,-0.3771999999999934,197.14999999999998,0.10992228806115881,c1ccccc1,True
CHEMBL500468,CCCCCCCC(=O)OC[C@H](NC(=O)CNC(=O)[C@@H](N)CCCNC(=N)N)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CO)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N[C@@H](C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(N)=O)C(=O)N1CCC[C@H]1C(=O)O,8.85232642583319,3314.8499999999954,-14.671660000000115,1430.3899999999992,0.012653926222009136,O=C(CCc1ccccc1)NCC(=O)NCC(=O)N1CCCC1C(=O)NCC(=O)NC(Cc1cnc[nH]1)C(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)N1CCCC1C(=O)N1CCCC1C(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)N1CCCC1,True
CHEMBL58758,CCCCCCCC(=O)OC[C@H](NC(=O)[C@H](CO)NC(=O)CN)C(=O)N1CCC2(CC1)CN(S(C)(=O)=O)c1ccccc12.O=C(O)C(F)(F)F,6.348237552619889,737.7950000000005,0.7840000000000076,225.73999999999998,0.12494045238454352,c1ccc2c(c1)NCC21CCNCC1,True
CHEMBL425281,CCCCCCCC(=O)OC[C@H](NC(=O)[C@H](CO)NC(=O)CN)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CO)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N[C@@H](C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(N)=O)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCNC(=N)N)C(=O)O)C(C)C,8.821023052706831,3370.9179999999956,-14.901290000000117,1466.269999999999,0.01265392601175605,O=C(CCc1ccccc1)NCC(=O)NCC(=O)N1CCCC1C(=O)NCC(=O)NC(Cc1cnc[nH]1)C(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)N1CCCC1C(=O)N1CCCC1C(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)N1CCCC1,True
CHEMBL335799,CCCCCCCC(=O)OC[C@H](NC(=O)[C@H](CO)NC(=O)CN)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,7.142667503568731,521.6150000000002,-0.9764999999999928,202.94,0.104416757283178,c1ccccc1,True
CHEMBL5416334,CCCCCCCC(=O)OC[C@H](NC(=O)[C@H](CO)NCC(N)=O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CO)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@]1(C)CCC/C=C\CCC[C@@](C)(C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(N)=O)NC1=O,7.027738924163895,2505.8669999999993,-10.116459999999917,1102.81,0.009612569255989955,O=C(CCc1ccccc1)NCC(=O)NCC(=O)N1CCCC1C(=O)NCC(=O)NC(Cc1c[nH]cn1)C(=O)NCC(=O)NCC(=O)NC1CCCC=CCCCCNC(=O)CNC(=O)CNC(=O)CNC1=O,True
CHEMBL5426545,CCCCCCCC(=O)OC[C@H](NC(=O)[C@H](CO)NCC(N)=O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CO)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)O)C(C)C,7.372581003335355,2482.8329999999996,-12.022059999999954,1128.83,0.012653946976540362,O=C(CCc1ccccc1)NCC(=O)NCC(=O)N1CCCC1C(=O)NCC(=O)NCCc1c[nH]cn1,True
CHEMBL5411243,CCCCCCCC(=O)OC[C@H](NC(=O)[C@H](CO)NCC(N)=O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CO)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H]1CCCCNC(=O)C[C@@H](C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(N)=O)NC1=O,9.244125144327509,2480.7730000000006,-13.11685999999996,1131.9099999999999,0.012653931141870727,O=C1CCNC(=O)CNC(=O)CNC(=O)CNC(=O)C(NC(=O)CNC(=O)CNC(=O)C(Cc2c[nH]cn2)NC(=O)CNC(=O)C2CCCN2C(=O)CNC(=O)CNC(=O)CCc2ccccc2)CCCCN1,True
CHEMBL5402226,CCCCCCCC(=O)OC[C@H](NC(=O)[C@H](CO)NCC(N)=O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CO)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H]1CCCCn2cc(nn2)C[C@@H](C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(N)=O)NC1=O,8.614393726401687,2504.799,-12.788959999999946,1133.5199999999998,0.010797768127853583,O=C(CCc1ccccc1)NCC(=O)NCC(=O)N1CCCC1C(=O)NCC(=O)NC(Cc1c[nH]cn1)C(=O)NCC(=O)NCC(=O)NC1CCCCn2cc(nn2)CCNC(=O)CNC(=O)CNC(=O)CNC1=O,True
